factura_id,cliente_id,cliente_nombre,sector,tipo_proyecto,fecha_factura,concepto,categoria,base_imponible,iva_21,total,pagado
FAC-0517,CLI-051,Hoteles con Encanto SL,Turismo,Plan de Promocion Internacional,2024-08-19,Plan de Promocion Internacional - Hoteles con Encanto SL - Factura 2/3,ingreso,4410.0,926.1,5336.1,True
FAC-0518,,,,,2024-08-20,Seguros,gasto_fijo,1730.0,363.3,2093.3,True
FAC-0519,CLI-055,Equipos Industriales ML,Bienes Industriales,Plan de Promocion Internacional,2024-08-20,Plan de Promocion Internacional - Equipos Industriales ML - Factura 3/3,ingreso,13780.0,2893.8,16673.8,True
FAC-0520,,,,,2024-08-22,Software y SaaS,gasto_fijo,4720.0,991.2,5711.2,True
FAC-0521,CLI-033,Eventos Corporativos Espana,Turismo,Consultoria Internacional Recurrente,2024-08-25,Retainer August 2024 - Eventos Corporativos Espana,ingreso,3900.0,819.0,4719.0,True
FAC-0522,,,,,2024-08-25,Suministros,gasto_fijo,1250.0,262.5,1512.5,True
FAC-0523,CLI-017,TecniMaquinaria SL,Bienes Industriales,Consultoria Internacional Recurrente,2024-08-25,Retainer August 2024 - TecniMaquinaria SL,ingreso,5520.0,1159.2,6679.2,True
FAC-0524,CLI-002,DataSmart Systems SA,Tecnologia,Consultoria Internacional Recurrente,2024-08-25,Retainer August 2024 - DataSmart Systems SA,ingreso,6120.0,1285.2,7405.2,True
FAC-0525,CLI-027,Cervezas Artesanas Gredos,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-08-25,Retainer August 2024 - Cervezas Artesanas Gredos,ingreso,3120.0,655.2,3775.2,True
FAC-0526,CLI-001,InnovaTech Solutions SL,Tecnologia,Consultoria Internacional Recurrente,2024-08-25,Retainer August 2024 - InnovaTech Solutions SL,ingreso,5100.0,1071.0,6171.0,True
FAC-0527,CLI-023,Bodegas Montealto SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-08-25,Retainer August 2024 - Bodegas Montealto SA,ingreso,4800.0,1008.0,5808.0,True
FAC-0528,CLI-032,Viajes y Negocios Globales,Turismo,Consultoria Internacional Recurrente,2024-08-25,Retainer August 2024 - Viajes y Negocios Globales,ingreso,5100.0,1071.0,6171.0,True
FAC-0529,CLI-014,Embotellados del Norte SL,Agroalimentario,Consultoria Internacional Recurrente,2024-08-25,Retainer August 2024 - Embotellados del Norte SL,ingreso,4500.0,945.0,5445.0,True
FAC-0530,CLI-004,Nexus Software Group,Tecnologia,Consultoria Internacional Recurrente,2024-08-25,Retainer August 2024 - Nexus Software Group,ingreso,5700.0,1197.0,6897.0,True
FAC-0531,CLI-026,Bodegas Solariego SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-08-25,Retainer August 2024 - Bodegas Solariego SA,ingreso,5700.0,1197.0,6897.0,True
FAC-0532,CLI-006,AppDigital Labs,Tecnologia,Consultoria Internacional Recurrente,2024-08-25,Retainer August 2024 - AppDigital Labs,ingreso,3600.0,756.0,4356.0,True
FAC-0533,CLI-025,Destilerias del Sur SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-08-25,Retainer August 2024 - Destilerias del Sur SL,ingreso,4680.0,982.8,5662.8,True
FAC-0534,CLI-010,Olivares del Mediterraneo,Agroalimentario,Consultoria Internacional Recurrente,2024-08-26,Retainer August 2024 - Olivares del Mediterraneo,ingreso,3900.0,819.0,4719.0,True
FAC-0535,CLI-018,AutoParts Iberica SA,Bienes Industriales,Consultoria Internacional Recurrente,2024-08-26,Retainer August 2024 - AutoParts Iberica SA,ingreso,6300.0,1323.0,7623.0,True
FAC-0536,CLI-003,CloudNet Espana SL,Tecnologia,Consultoria Internacional Recurrente,2024-08-26,Retainer August 2024 - CloudNet Espana SL,ingreso,4680.0,982.8,5662.8,True
FAC-0537,CLI-011,Frutas y Hortalizas del Norte,Agroalimentario,Consultoria Internacional Recurrente,2024-08-26,Retainer August 2024 - Frutas y Hortalizas del Norte,ingreso,5100.0,1071.0,6171.0,True
FAC-0538,CLI-020,ElecTech Sistemas SL,Bienes Industriales,Consultoria Internacional Recurrente,2024-08-26,Retainer August 2024 - ElecTech Sistemas SL,ingreso,4920.0,1033.2,5953.2,True
FAC-0539,CLI-015,InduSteel Components SA,Bienes Industriales,Consultoria Internacional Recurrente,2024-08-26,Retainer August 2024 - InduSteel Components SA,ingreso,7500.0,1575.0,9075.0,True
FAC-0540,CLI-005,CyberSecure Consulting,Tecnologia,Consultoria Internacional Recurrente,2024-08-26,Retainer August 2024 - CyberSecure Consulting,ingreso,6600.0,1386.0,7986.0,True
FAC-0541,CLI-016,Mecanica Precision SL,Bienes Industriales,Consultoria Internacional Recurrente,2024-08-26,Retainer August 2024 - Mecanica Precision SL,ingreso,5280.0,1108.8,6388.8,True
FAC-0542,CLI-019,Construcciones Metalicas ML,Bienes Industriales,Consultoria Internacional Recurrente,2024-08-26,Retainer August 2024 - Construcciones Metalicas ML,ingreso,4200.0,882.0,5082.0,True
FAC-0543,CLI-022,Soluciones Logisticas ML,Bienes Industriales,Consultoria Internacional Recurrente,2024-08-27,Retainer August 2024 - Soluciones Logisticas ML,ingreso,4500.0,945.0,5445.0,True
FAC-0544,CLI-021,EnerRenovables Solar SA,Bienes Industriales,Consultoria Internacional Recurrente,2024-08-27,Retainer August 2024 - EnerRenovables Solar SA,ingreso,5880.0,1234.8,7114.8,True
FAC-0545,CLI-030,HotelSun International SA,Turismo,Consultoria Internacional Recurrente,2024-08-27,Retainer August 2024 - HotelSun International SA,ingreso,7200.0,1512.0,8712.0,True
FAC-0546,CLI-038,Calzado Artesano Export SL,Bienes de Consumo,Consultoria Internacional Recurrente,2024-08-27,Retainer August 2024 - Calzado Artesano Export SL,ingreso,3600.0,756.0,4356.0,True
FAC-0547,CLI-024,Vinedos del Valle SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-08-27,Retainer August 2024 - Vinedos del Valle SL,ingreso,3600.0,756.0,4356.0,True
FAC-0548,CLI-028,Gourmet Seleccion Espana,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-08-27,Retainer August 2024 - Gourmet Seleccion Espana,ingreso,4320.0,907.2,5227.2,True
FAC-0549,CLI-013,Aceites y Olivares SL,Agroalimentario,Consultoria Internacional Recurrente,2024-08-27,Retainer August 2024 - Aceites y Olivares SL,ingreso,6000.0,1260.0,7260.0,True
FAC-0550,CLI-007,BioTech Health SL,Tecnologia,Consultoria Internacional Recurrente,2024-08-27,Retainer August 2024 - BioTech Health SL,ingreso,4800.0,1008.0,5808.0,True
FAC-0551,CLI-012,Conservas Artesanas SL,Agroalimentario,Consultoria Internacional Recurrente,2024-08-27,Retainer August 2024 - Conservas Artesanas SL,ingreso,3300.0,693.0,3993.0,True
FAC-0552,,,,,2024-09-01,Nominas,gasto_fijo,189950.0,0.0,189950.0,True
FAC-0553,CLI-051,Hoteles con Encanto SL,Turismo,Plan de Promocion Internacional,2024-09-04,Plan de Promocion Internacional - Hoteles con Encanto SL - Factura 3/3,ingreso,13640.0,2864.4,16504.4,True
FAC-0554,,,,,2024-09-10,Servicios profesionales,gasto_fijo,2980.0,625.8,3605.8,True
FAC-0555,,,,,2024-09-16,Seguros,gasto_fijo,1540.0,323.4,1863.4,True
FAC-0556,,,,,2024-09-16,Suministros,gasto_fijo,800.0,168.0,968.0,True
FAC-0557,,,,,2024-09-18,Marketing y publicidad,gasto_variable,3740.0,785.4,4525.4,True
FAC-0558,,,,,2024-09-22,Alquiler oficina,gasto_fijo,6320.0,1327.2,7647.2,True
FAC-0559,,,,,2024-09-24,Software y SaaS,gasto_fijo,5580.0,1171.8,6751.8,True
FAC-0560,CLI-032,Viajes y Negocios Globales,Turismo,Consultoria Internacional Recurrente,2024-09-25,Retainer September 2024 - Viajes y Negocios Globales,ingreso,9350.0,1963.5,11313.5,True
FAC-0561,CLI-016,Mecanica Precision SL,Bienes Industriales,Consultoria Internacional Recurrente,2024-09-25,Retainer September 2024 - Mecanica Precision SL,ingreso,9680.0,2032.8,11712.8,True
FAC-0562,CLI-021,EnerRenovables Solar SA,Bienes Industriales,Consultoria Internacional Recurrente,2024-09-25,Retainer September 2024 - EnerRenovables Solar SA,ingreso,10780.0,2263.8,13043.8,True
FAC-0563,CLI-010,Olivares del Mediterraneo,Agroalimentario,Consultoria Internacional Recurrente,2024-09-25,Retainer September 2024 - Olivares del Mediterraneo,ingreso,7150.0,1501.5,8651.5,True
FAC-0564,CLI-011,Frutas y Hortalizas del Norte,Agroalimentario,Consultoria Internacional Recurrente,2024-09-25,Retainer September 2024 - Frutas y Hortalizas del Norte,ingreso,9350.0,1963.5,11313.5,True
FAC-0565,CLI-007,BioTech Health SL,Tecnologia,Consultoria Internacional Recurrente,2024-09-25,Retainer September 2024 - BioTech Health SL,ingreso,8800.0,1848.0,10648.0,True
FAC-0566,CLI-015,InduSteel Components SA,Bienes Industriales,Consultoria Internacional Recurrente,2024-09-25,Retainer September 2024 - InduSteel Components SA,ingreso,13750.0,2887.5,16637.5,True
FAC-0567,CLI-030,HotelSun International SA,Turismo,Consultoria Internacional Recurrente,2024-09-25,Retainer September 2024 - HotelSun International SA,ingreso,13200.0,2772.0,15972.0,True
FAC-0568,CLI-065,DataCenter Solutions SA,Tecnologia,Plan Integral de Internacionalizacion,2024-09-25,Plan Integral de Internacionalizacion - DataCenter Solutions SA - Factura 3/3,ingreso,21100.0,4431.0,25531.0,True
FAC-0569,CLI-003,CloudNet Espana SL,Tecnologia,Consultoria Internacional Recurrente,2024-09-25,Retainer September 2024 - CloudNet Espana SL,ingreso,8580.0,1801.8,10381.8,True
FAC-0570,CLI-002,DataSmart Systems SA,Tecnologia,Consultoria Internacional Recurrente,2024-09-25,Retainer September 2024 - DataSmart Systems SA,ingreso,11220.0,2356.2,13576.2,True
FAC-0571,CLI-018,AutoParts Iberica SA,Bienes Industriales,Consultoria Internacional Recurrente,2024-09-25,Retainer September 2024 - AutoParts Iberica SA,ingreso,11550.0,2425.5,13975.5,True
FAC-0572,CLI-024,Vinedos del Valle SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-09-25,Retainer September 2024 - Vinedos del Valle SL,ingreso,6600.0,1386.0,7986.0,True
FAC-0573,CLI-038,Calzado Artesano Export SL,Bienes de Consumo,Consultoria Internacional Recurrente,2024-09-25,Retainer September 2024 - Calzado Artesano Export SL,ingreso,6600.0,1386.0,7986.0,True
FAC-0574,CLI-014,Embotellados del Norte SL,Agroalimentario,Consultoria Internacional Recurrente,2024-09-25,Retainer September 2024 - Embotellados del Norte SL,ingreso,8250.0,1732.5,9982.5,True
FAC-0575,CLI-026,Bodegas Solariego SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-09-26,Retainer September 2024 - Bodegas Solariego SA,ingreso,10450.0,2194.5,12644.5,True
FAC-0576,CLI-012,Conservas Artesanas SL,Agroalimentario,Consultoria Internacional Recurrente,2024-09-26,Retainer September 2024 - Conservas Artesanas SL,ingreso,6050.0,1270.5,7320.5,True
FAC-0577,CLI-033,Eventos Corporativos Espana,Turismo,Consultoria Internacional Recurrente,2024-09-26,Retainer September 2024 - Eventos Corporativos Espana,ingreso,7150.0,1501.5,8651.5,True
FAC-0578,CLI-023,Bodegas Montealto SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-09-26,Retainer September 2024 - Bodegas Montealto SA,ingreso,8800.0,1848.0,10648.0,True
FAC-0579,CLI-006,AppDigital Labs,Tecnologia,Consultoria Internacional Recurrente,2024-09-26,Retainer September 2024 - AppDigital Labs,ingreso,6600.0,1386.0,7986.0,True
FAC-0580,CLI-005,CyberSecure Consulting,Tecnologia,Consultoria Internacional Recurrente,2024-09-26,Retainer September 2024 - CyberSecure Consulting,ingreso,12100.0,2541.0,14641.0,True
FAC-0581,CLI-017,TecniMaquinaria SL,Bienes Industriales,Consultoria Internacional Recurrente,2024-09-26,Retainer September 2024 - TecniMaquinaria SL,ingreso,10120.0,2125.2,12245.2,True
FAC-0582,CLI-074,Licores y Destilados SL,Vinos y Bebidas,Plan Integral de Internacionalizacion,2024-09-26,Plan Integral de Internacionalizacion - Licores y Destilados SL - Factura 1/4,ingreso,4220.0,886.2,5106.2,True
FAC-0583,CLI-025,Destilerias del Sur SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-09-26,Retainer September 2024 - Destilerias del Sur SL,ingreso,8580.0,1801.8,10381.8,True
FAC-0584,,,,,2024-09-26,Material de oficina,gasto_fijo,620.0,130.2,750.2,True
FAC-0585,CLI-013,Aceites y Olivares SL,Agroalimentario,Consultoria Internacional Recurrente,2024-09-26,Retainer September 2024 - Aceites y Olivares SL,ingreso,11000.0,2310.0,13310.0,True
FAC-0586,CLI-004,Nexus Software Group,Tecnologia,Consultoria Internacional Recurrente,2024-09-27,Retainer September 2024 - Nexus Software Group,ingreso,10450.0,2194.5,12644.5,True
FAC-0587,CLI-028,Gourmet Seleccion Espana,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-09-27,Retainer September 2024 - Gourmet Seleccion Espana,ingreso,7920.0,1663.2,9583.2,True
FAC-0588,CLI-039,Iluminacion Decorativa SL,Bienes de Consumo,Consultoria Internacional Recurrente,2024-09-27,Retainer September 2024 - Iluminacion Decorativa SL,ingreso,9350.0,1963.5,11313.5,True
FAC-0589,CLI-034,ModaExport Iberica SL,Bienes de Consumo,Consultoria Internacional Recurrente,2024-09-27,Retainer September 2024 - ModaExport Iberica SL,ingreso,9900.0,2079.0,11979.0,True
FAC-0590,CLI-022,Soluciones Logisticas ML,Bienes Industriales,Consultoria Internacional Recurrente,2024-09-27,Retainer September 2024 - Soluciones Logisticas ML,ingreso,8250.0,1732.5,9982.5,True
FAC-0591,CLI-027,Cervezas Artesanas Gredos,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-09-27,Retainer September 2024 - Cervezas Artesanas Gredos,ingreso,5720.0,1201.2,6921.2,True
FAC-0592,CLI-019,Construcciones Metalicas ML,Bienes Industriales,Consultoria Internacional Recurrente,2024-09-27,Retainer September 2024 - Construcciones Metalicas ML,ingreso,7700.0,1617.0,9317.0,True
FAC-0593,CLI-020,ElecTech Sistemas SL,Bienes Industriales,Consultoria Internacional Recurrente,2024-09-27,Retainer September 2024 - ElecTech Sistemas SL,ingreso,9020.0,1894.2,10914.2,True
FAC-0594,,,,,2024-10-02,Nominas,gasto_fijo,185490.0,0.0,185490.0,True
FAC-0595,CLI-061,Talleres Mecanicos del Sur,Bienes Industriales,Campana de Marketing Internacional,2024-10-02,Campana de Marketing Internacional - Talleres Mecanicos del Sur - Factura 1/3,ingreso,2160.0,453.6,2613.6,True
FAC-0596,,,,,2024-10-10,Marketing y publicidad,gasto_variable,9740.0,2045.4,11785.4,True
FAC-0597,,,,,2024-10-15,Software y SaaS,gasto_fijo,6290.0,1320.9,7610.9,True
FAC-0598,,,,,2024-10-17,Suministros,gasto_fijo,1110.0,233.1,1343.1,True
FAC-0599,,,,,2024-10-19,IVA Trimestral,gasto_trimestral,42890.0,0.0,42890.0,True
FAC-0600,,,,,2024-10-21,Pago Fraccionado IS,gasto_trimestral,9960.0,0.0,9960.0,True
FAC-0601,,,,,2024-10-21,Seguros,gasto_fijo,1290.0,270.9,1560.9,True
FAC-0602,,,,,2024-10-21,Material de oficina,gasto_fijo,640.0,134.4,774.4,True
FAC-0603,CLI-061,Talleres Mecanicos del Sur,Bienes Industriales,Campana de Marketing Internacional,2024-10-23,Campana de Marketing Internacional - Talleres Mecanicos del Sur - Factura 2/3,ingreso,2490.0,522.9,3012.9,True
FAC-0604,,,,,2024-10-23,Alquiler oficina,gasto_fijo,6000.0,1260.0,7260.0,True
FAC-0605,CLI-020,ElecTech Sistemas SL,Bienes Industriales,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - ElecTech Sistemas SL,ingreso,9020.0,1894.2,10914.2,True
FAC-0606,CLI-015,InduSteel Components SA,Bienes Industriales,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - InduSteel Components SA,ingreso,13750.0,2887.5,16637.5,True
FAC-0607,CLI-033,Eventos Corporativos Espana,Turismo,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - Eventos Corporativos Espana,ingreso,7150.0,1501.5,8651.5,True
FAC-0608,CLI-004,Nexus Software Group,Tecnologia,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - Nexus Software Group,ingreso,10450.0,2194.5,12644.5,True
FAC-0609,CLI-017,TecniMaquinaria SL,Bienes Industriales,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - TecniMaquinaria SL,ingreso,10120.0,2125.2,12245.2,True
FAC-0610,CLI-003,CloudNet Espana SL,Tecnologia,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - CloudNet Espana SL,ingreso,8580.0,1801.8,10381.8,True
FAC-0611,CLI-007,BioTech Health SL,Tecnologia,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - BioTech Health SL,ingreso,8800.0,1848.0,10648.0,True
FAC-0612,CLI-032,Viajes y Negocios Globales,Turismo,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - Viajes y Negocios Globales,ingreso,9350.0,1963.5,11313.5,True
FAC-0613,CLI-025,Destilerias del Sur SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - Destilerias del Sur SL,ingreso,8580.0,1801.8,10381.8,True
FAC-0614,CLI-022,Soluciones Logisticas ML,Bienes Industriales,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - Soluciones Logisticas ML,ingreso,8250.0,1732.5,9982.5,True
FAC-0615,CLI-026,Bodegas Solariego SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - Bodegas Solariego SA,ingreso,10450.0,2194.5,12644.5,True
FAC-0616,CLI-014,Embotellados del Norte SL,Agroalimentario,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - Embotellados del Norte SL,ingreso,8250.0,1732.5,9982.5,True
FAC-0617,CLI-018,AutoParts Iberica SA,Bienes Industriales,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - AutoParts Iberica SA,ingreso,11550.0,2425.5,13975.5,True
FAC-0618,,,,,2024-10-25,Servicios profesionales,gasto_fijo,3660.0,768.6,4428.6,True
FAC-0619,CLI-024,Vinedos del Valle SL,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - Vinedos del Valle SL,ingreso,6600.0,1386.0,7986.0,True
FAC-0620,CLI-038,Calzado Artesano Export SL,Bienes de Consumo,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - Calzado Artesano Export SL,ingreso,6600.0,1386.0,7986.0,True
FAC-0621,CLI-021,EnerRenovables Solar SA,Bienes Industriales,Consultoria Internacional Recurrente,2024-10-25,Retainer October 2024 - EnerRenovables Solar SA,ingreso,10780.0,2263.8,13043.8,True
FAC-0622,CLI-034,ModaExport Iberica SL,Bienes de Consumo,Consultoria Internacional Recurrente,2024-10-26,Retainer October 2024 - ModaExport Iberica SL,ingreso,9900.0,2079.0,11979.0,True
FAC-0623,CLI-011,Frutas y Hortalizas del Norte,Agroalimentario,Consultoria Internacional Recurrente,2024-10-26,Retainer October 2024 - Frutas y Hortalizas del Norte,ingreso,9350.0,1963.5,11313.5,True
FAC-0624,CLI-027,Cervezas Artesanas Gredos,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-10-26,Retainer October 2024 - Cervezas Artesanas Gredos,ingreso,5720.0,1201.2,6921.2,True
FAC-0625,CLI-006,AppDigital Labs,Tecnologia,Consultoria Internacional Recurrente,2024-10-26,Retainer October 2024 - AppDigital Labs,ingreso,6600.0,1386.0,7986.0,True
FAC-0626,CLI-019,Construcciones Metalicas ML,Bienes Industriales,Consultoria Internacional Recurrente,2024-10-26,Retainer October 2024 - Construcciones Metalicas ML,ingreso,7700.0,1617.0,9317.0,True
FAC-0627,CLI-005,CyberSecure Consulting,Tecnologia,Consultoria Internacional Recurrente,2024-10-26,Retainer October 2024 - CyberSecure Consulting,ingreso,12100.0,2541.0,14641.0,True
FAC-0628,CLI-023,Bodegas Montealto SA,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-10-26,Retainer October 2024 - Bodegas Montealto SA,ingreso,8800.0,1848.0,10648.0,True
FAC-0629,CLI-002,DataSmart Systems SA,Tecnologia,Consultoria Internacional Recurrente,2024-10-27,Retainer October 2024 - DataSmart Systems SA,ingreso,11220.0,2356.2,13576.2,True
FAC-0630,CLI-013,Aceites y Olivares SL,Agroalimentario,Consultoria Internacional Recurrente,2024-10-27,Retainer October 2024 - Aceites y Olivares SL,ingreso,11000.0,2310.0,13310.0,True
FAC-0631,CLI-016,Mecanica Precision SL,Bienes Industriales,Consultoria Internacional Recurrente,2024-10-27,Retainer October 2024 - Mecanica Precision SL,ingreso,9680.0,2032.8,11712.8,True
FAC-0632,CLI-028,Gourmet Seleccion Espana,Vinos y Bebidas,Consultoria Internacional Recurrente,2024-10-27,Retainer October 2024 - Gourmet Seleccion Espana,ingreso,7920.0,1663.2,9583.2,True
FAC-0633,CLI-039,Iluminacion Decorativa SL,Bienes de Consumo,Consultoria Internacional Recurrente,2024-10-27,Retainer October 2024 - Iluminacion Decorativa SL,ingreso,9350.0,1963.5,11313.5,True
FAC-0634,CLI-010,Olivares del Mediterraneo,Agroalimentario,Consultoria Internacional Recurrente,2024-10-27,Retainer October 2024 - Olivares del Mediterraneo,ingreso,7150.0,1501.5,8651.5,True
FAC-0635,CLI-030,HotelSun International SA,Turismo,Consultoria Internacional Recurrente,2024-10-27,Retainer October 2024 - HotelSun International SA,ingreso,13200.0,2772.0,15972.0,True
FAC-0636,CLI-012,Conservas Artesanas SL,Agroalimentario,Consultoria Internacional Recurrente,2024-10-27,Retainer October 2024 - Conservas Artesanas SL,ingreso,6050.0,1270.5,7320.5,True
